2025-02-05 13:23:33,939 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:34,118 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:34,125 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:34,126 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:35,213 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:35,218 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:35,218 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:35,499 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:35,504 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:35,504 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:40,289 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:40,292 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:40,292 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:40,517 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:40,521 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:40,521 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:43,894 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:43,898 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:43,898 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:43,903 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:43,905 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:43,905 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:23:48,010 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:23:48,015 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:23:48,015 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:24:01,135 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:24:01,137 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:24:01,137 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:24:03,857 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:24:03,859 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:24:03,859 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:24:03,864 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:24:03,867 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:24:03,867 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:24:39,018 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:24:39,022 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:24:39,022 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:24:39,844 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:24:39,849 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-05 13:24:39,849 INFO    MainThread:8225 [wandb_init.py:_pause_backend():434] pausing backend
2025-02-05 13:24:40,340 INFO    MainThread:8225 [wandb_init.py:_resume_backend():439] resuming backend
2025-02-05 13:24:40,345 INFO    MainThread:8225 [jupyter.py:save_ipynb():386] not saving jupyter notebook
